frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq01_02/frame-000695	0.122	0.391	0.101	49.866	59.477	0.603	110.531
seq01_02/frame-000696	0.12	0.401	0.096	46.386	35.092	0.597	101.949
seq01_02/frame-000697	0.12	0.406	0.093	43.832	47.814	0.592	94.1509
seq01_02/frame-000698	0.119	0.412	0.084	41.834	48.545	0.587	88.7892
seq01_02/frame-000699	0.119	0.416	0.082	41.545	44.601	0.587	89.9166
seq01_02/frame-000700	0.12	0.413	0.083	41.544	124.77	0.586	90.8172
seq01_02/frame-000701	0.121	0.406	0.084	41.661	96.771	0.585	88.2467
seq01_02/frame-000702	0.122	0.4	0.084	41.697	70.094	0.586	85.0516
seq01_02/frame-000703	0.123	0.395	0.083	41.626	126.943	0.585	80.0622
seq01_02/frame-000704	0.124	0.39	0.082	41.54	94.597	0.584	76.2482
seq01_02/frame-000705	0.125	0.391	0.083	41.584	79.293	0.585	81.2478
seq01_02/frame-000706	0.127	0.397	0.086	41.859	291.953	0.588	90.3919
seq01_02/frame-000707	0.127	0.399	0.088	42.003	309.061	0.591	94.0671
seq01_02/frame-000708	0.127	0.404	0.089	42.18	112.23	0.594	102.972
seq01_02/frame-000709	0.127	0.413	0.09	42.175	65.39	0.598	120.159
seq01_02/frame-000710	0.126	0.423	0.091	41.855	39.854	0.601	137.831
seq01_02/frame-000711	0.123	0.438	0.091	41.061	57.989	0.605	160.126
seq01_02/frame-000712	0.123	0.464	0.094	39.876	38.798	0.606	198.462
seq01_02/frame-000713	0.122	0.475	0.093	39.868	41.536	0.618	196.972
seq01_02/frame-000714	0.124	0.477	0.092	40.947	56.632	0.735	181.926
seq01_02/frame-000715	0.126	0.48	0.091	42.627	150.602	0.745	171.796
seq01_02/frame-000716	0.129	0.48	0.09	45.164	89.713	0.778	162.002
seq01_02/frame-000717	0.132	0.476	0.089	47.425	69.512	0.795	150.851
seq01_02/frame-000718	0.134	0.466	0.088	49.276	101.842	0.809	140.15
seq01_02/frame-000719	0.138	0.44	0.089	50.987	96.694	0.831	128.67
seq01_02/frame-000720	0.141	0.422	0.09	52.691	64.48	0.837	120.221
seq01_02/frame-000721	0.143	0.409	0.09	54.398	73.479	0.852	112.873
seq01_02/frame-000722	0.145	0.383	0.091	56.521	59.401	0.861	107.6
seq01_02/frame-000723	0.147	0.358	0.094	59.672	37.522	0.868	102.578
seq01_02/frame-000724	0.152	0.335	0.099	64.267	36.691	0.872	92.0736
seq01_02/frame-000725	0.159	0.309	0.105	70.115	44.991	0.882	75.9415
seq01_02/frame-000726	0.165	0.282	0.11	74.122	41.113	0.89	70.4585
seq01_02/frame-000727	0.172	0.244	0.115	78.101	51.268	0.892	68.7181
seq01_02/frame-000728	0.177	0.222	0.121	80.911	38.723	0.893	65.8183
seq01_02/frame-000729	0.183	0.205	0.124	83.246	48.566	0.893	69.1736
seq01_02/frame-000730	0.19	0.192	0.127	85.227	41.761	0.889	78.2904
seq01_02/frame-000731	0.192	0.183	0.134	86.536	43.718	0.886	69.9914
seq01_02/frame-000732	0.199	0.176	0.145	87.563	37.056	0.877	63.5567
seq01_02/frame-000733	0.209	0.166	0.164	88.765	34.254	0.867	57.6153
seq01_02/frame-000734	0.215	0.163	0.176	88.726	44.728	0.864	55.0292
seq01_02/frame-000735	0.22	0.159	0.183	88.4	47.504	0.855	55.665
seq01_02/frame-000736	0.227	0.155	0.187	88.029	47.727	0.848	60.5796
seq01_02/frame-000737	0.231	0.152	0.188	87.796	48.548	0.831	58.2935
seq01_02/frame-000738	0.235	0.147	0.188	87.484	44.901	0.824	58.8222
seq01_02/frame-000739	0.238	0.14	0.187	86.979	41.885	0.817	65.219
seq01_02/frame-000740	0.239	0.135	0.185	86.692	46.97	0.811	73.3885
seq01_02/frame-000741	0.238	0.13	0.182	86.483	52.402	0.802	83.4256
seq01_02/frame-000742	0.236	0.128	0.179	86.381	63.221	0.8	88.9641
seq01_02/frame-000743	0.234	0.128	0.177	86.24	53.322	0.798	88.4469
seq01_02/frame-000744	0.23	0.13	0.172	85.962	60.397	0.793	80.6408
seq01_02/frame-000745	0.227	0.129	0.169	85.885	58.76	0.79	76.6939
seq01_02/frame-000746	0.222	0.126	0.165	86.089	55.096	0.801	77.0109
seq01_02/frame-000747	0.218	0.13	0.158	85.979	30.478	0.794	81.544
seq01_02/frame-000748	0.216	0.133	0.156	85.088	46.583	0.785	77.5045
seq01_02/frame-000749	0.216	0.133	0.157	83.553	19.08	0.738	68.1484
seq01_02/frame-000750	0.217	0.113	0.166	83.164	43.371	0.669	63.6641
seq01_02/frame-000751	0.217	0.105	0.169	83.894	40.9	0.665	69.7012
seq01_02/frame-000752	0.216	0.099	0.17	84.242	34.531	0.654	74.1048
seq01_02/frame-000753	0.217	0.09	0.171	84.825	33.34	0.648	79.6492
seq01_02/frame-000754	0.217	0.077	0.171	85.357	62.646	0.643	82.2449
seq01_02/frame-000755	0.219	0.067	0.173	86.019	55.248	0.642	86.6731
seq01_02/frame-000756	0.22	0.056	0.176	87.023	50.061	0.643	94.3392
seq01_02/frame-000757	0.222	0.036	0.179	88.52	53.262	0.64	102.968
seq01_02/frame-000758	0.224	0.025	0.18	89.206	36.068	0.64	108.213
seq01_02/frame-000759	0.226	0.003	0.182	89.969	33.481	0.641	114.936
seq01_02/frame-000760	0.227	-0.013	0.185	90.651	28.561	0.642	121.208
seq01_02/frame-000761	0.229	-0.029	0.19	91.312	30.645	0.644	131.094
seq01_02/frame-000762	0.231	-0.041	0.194	91.358	41.773	0.647	138.442
seq01_02/frame-000763	0.232	-0.048	0.197	91.189	74.383	0.648	142.779
seq01_02/frame-000764	0.231	-0.052	0.201	90.901	66.119	0.653	147.347
seq01_02/frame-000765	0.229	-0.051	0.202	90.756	99.719	0.654	148.633
seq01_02/frame-000766	0.227	-0.046	0.203	90.607	101.977	0.658	146.662
seq01_02/frame-000767	0.224	-0.044	0.201	90.525	120.867	0.659	141.605
seq01_02/frame-000768	0.222	-0.042	0.2	90.516	45.625	0.662	138.496
seq01_02/frame-000769	0.218	-0.033	0.198	90.374	21.85	0.665	131.286
seq01_02/frame-000770	0.213	-0.023	0.193	90.214	35.258	0.662	118.343
seq01_02/frame-000771	0.211	-0.012	0.191	90.221	25.473	0.672	104.292
seq01_02/frame-000772	0.21	-0.009	0.188	90.679	23.284	0.676	88.3198
seq01_02/frame-000773	0.207	-0.021	0.182	90.084	23.508	0.679	78.9701
seq01_02/frame-000774	0.206	-0.027	0.179	90.273	46.462	0.705	83.3436
seq01_02/frame-000775	0.202	-0.02	0.179	91.152	109.988	0.715	95.8647
seq01_02/frame-000776	0.199	-0.009	0.179	91.795	114.492	0.725	104.964
seq01_02/frame-000777	0.196	0.007	0.18	92.216	143.218	0.744	111.851
seq01_02/frame-000778	0.191	0.041	0.179	92.845	84.985	0.788	119.439
seq01_02/frame-000779	0.187	0.072	0.178	93.19	78.96	0.802	123.365
seq01_02/frame-000780	0.18	0.179	0.171	93.343	87.767	0.844	129.502
seq01_02/frame-000781	0.177	0.206	0.17	92.825	144.867	0.85	128.187
seq01_02/frame-000782	0.173	0.214	0.172	91.983	153.329	0.883	122.05
seq01_02/frame-000783	0.171	0.227	0.173	91.262	168.699	0.893	118.244
seq01_02/frame-000784	0.168	0.257	0.171	90.558	81.724	0.929	117.075
seq01_02/frame-000785	0.165	0.304	0.167	89.798	94.5	0.955	118.845
seq01_02/frame-000786	0.163	0.336	0.163	89.324	74.871	0.972	121.612
seq01_02/frame-000787	0.162	0.351	0.16	89.502	92.214	0.977	125.35
seq01_02/frame-000788	0.161	0.357	0.157	89.785	126.788	1.016	129.393
seq01_02/frame-000789	0.16	0.359	0.155	89.229	126.499	1.031	131.442
seq01_02/frame-000790	0.158	0.362	0.153	88.649	101.927	1.053	134.887
seq01_02/frame-000791	0.155	0.371	0.153	87.851	146.316	1.068	140.017
seq01_02/frame-000792	0.153	0.373	0.153	87.144	127.706	1.065	141.977
seq01_02/frame-000793	0.15	0.374	0.152	85.924	136.473	1.097	146.565
seq01_02/frame-000794	0.147	0.376	0.152	84.543	107.966	1.126	153.966
seq01_02/frame-000795	0.146	0.384	0.152	82.915	151.141	1.13	161.222
seq01_02/frame-000796	0.144	0.401	0.149	80.858	141.401	1.16	161.45
seq01_02/frame-000797	0.142	0.414	0.146	78.879	105.387	1.16	147.737
seq01_02/frame-000798	0.14	0.429	0.142	76.107	82.583	1.194	126.668
seq01_02/frame-000799	0.136	0.45	0.132	71.998	82.663	1.201	97.5113
seq01_02/frame-000800	0.132	0.468	0.124	69.035	92.523	1.189	77.4005
seq01_02/frame-000801	0.129	0.482	0.118	66.563	112.775	1.192	62.0904
seq01_02/frame-000802	0.128	0.492	0.113	64.345	94.884	1.207	53.657
seq01_02/frame-000803	0.126	0.5	0.108	62.375	87.137	1.215	51.066
seq01_02/frame-000804	0.125	0.51	0.103	59.959	84.314	1.231	50.2705
seq01_02/frame-000805	0.124	0.514	0.101	58.689	91.349	1.244	52.5054
seq01_02/frame-000806	0.124	0.52	0.098	57.111	102.461	1.258	53.4962
seq01_02/frame-000807	0.122	0.522	0.092	53.582	111.942	1.269	52.9846
seq01_02/frame-000808	0.121	0.523	0.09	52.664	113.159	1.273	53.8698
seq01_02/frame-000809	0.12	0.525	0.087	51.125	81.128	1.279	58.8798
seq01_02/frame-000810	0.118	0.528	0.085	49.887	85.829	1.291	67.2085
seq01_02/frame-000811	0.118	0.532	0.083	48.878	92.632	1.295	74.848
seq01_02/frame-000812	0.118	0.539	0.081	47.77	77.278	1.325	80.8574
seq01_02/frame-000813	0.117	0.547	0.081	46.843	76.465	1.328	85.7402
seq01_02/frame-000814	0.117	0.559	0.081	45.826	84.457	1.322	91.6612
seq01_02/frame-000815	0.116	0.568	0.081	44.927	65.001	1.309	97.1036
seq01_02/frame-000816	0.115	0.576	0.082	44.1	61.112	1.301	98.2873
seq01_02/frame-000817	0.113	0.592	0.085	43.429	51.233	1.291	87.4135
seq01_02/frame-000818	0.112	0.607	0.088	43.183	53.295	1.285	77.8779
seq01_02/frame-000819	0.111	0.62	0.092	43.101	85.048	1.277	68.7565
seq01_02/frame-000820	0.11	0.635	0.096	43.014	55.829	1.27	56.7047
seq01_02/frame-000821	0.11	0.644	0.098	42.866	44.23	1.247	46.8285
seq01_02/frame-000822	0.11	0.649	0.102	42.703	38.124	1.227	38.2737
seq01_02/frame-000823	0.111	0.656	0.105	42.295	59.228	1.17	28.1224
seq01_02/frame-000824	0.113	0.661	0.109	42.286	78.876	1.156	22.4219
seq01_02/frame-000825	0.12	0.665	0.118	43.143	65.622	1.142	21.4852
seq01_02/frame-000826	0.122	0.669	0.125	43.687	56.659	1.127	25.8544
seq01_02/frame-000827	0.123	0.682	0.132	43.938	20.439	1.116	35.0334
seq01_02/frame-000828	0.128	0.703	0.137	44.551	22.517	1.104	41.2591
seq01_02/frame-000829	0.13	0.715	0.141	44.778	22.256	1.099	43.2592
seq01_02/frame-000830	0.133	0.722	0.141	45.017	20.792	1.102	46.4757
seq01_02/frame-000831	0.137	0.729	0.141	45.03	22.512	1.105	53.0689
seq01_02/frame-000832	0.139	0.731	0.145	45.148	31.823	1.102	58.3634
seq01_02/frame-000833	0.144	0.726	0.15	45.467	160.727	1.117	62.6887
seq01_02/frame-000834	0.144	0.722	0.152	45.607	52.677	1.131	59.7432
seq01_02/frame-000835	0.142	0.718	0.154	45.651	35.939	1.144	53.8145
seq01_02/frame-000836	0.139	0.713	0.152	45.534	22.737	1.164	49.7821
seq01_02/frame-000837	0.135	0.706	0.148	45.274	22.724	1.191	46.7675
seq01_02/frame-000838	0.13	0.697	0.143	44.756	25.789	1.219	34.1364
seq01_02/frame-000839	0.124	0.688	0.135	44.054	21.795	1.243	26.523
seq01_02/frame-000840	0.12	0.676	0.129	43.245	22.044	1.265	29.2717
seq01_02/frame-000841	0.115	0.676	0.121	41.571	23.181	1.293	43.7347
seq01_02/frame-000842	0.114	0.672	0.117	41.033	22.024	1.296	51.6977
seq01_02/frame-000843	0.113	0.664	0.112	41.268	21.256	1.301	47.8548
seq01_02/frame-000844	0.111	0.661	0.109	41.496	25.833	1.296	49.5093
seq01_02/frame-000845	0.11	0.655	0.107	41.792	20.327	1.29	59.5427
seq01_02/frame-000846	0.11	0.638	0.101	42.958	20.781	1.298	85.0687
seq01_02/frame-000847	0.11	0.627	0.1	44.865	24.656	1.31	104.429
seq01_02/frame-000848	0.112	0.602	0.097	47.658	27.757	1.306	126.274
seq01_02/frame-000849	0.113	0.562	0.093	50.16	26.128	1.27	155.787
seq01_02/frame-000850	0.112	0.538	0.093	51.373	26.782	1.246	174.966
seq01_02/frame-000851	0.117	0.495	0.095	52.636	29.653	1.21	189.484
seq01_02/frame-000852	0.128	0.503	0.1	54.531	26.263	1.129	202.297
seq01_02/frame-000853	0.132	0.533	0.105	56.188	32.781	1.11	207.281
seq01_02/frame-000854	0.135	0.553	0.117	62.317	45.268	1.105	213.459
seq01_02/frame-000855	0.136	0.555	0.123	66.035	39.949	1.118	214.704
seq01_02/frame-000856	0.137	0.56	0.128	68.413	43.554	1.125	218.185
seq01_02/frame-000857	0.139	0.566	0.135	70.566	51.45	1.135	222.763
seq01_02/frame-000858	0.14	0.564	0.139	70.852	48.449	1.15	225.086
seq01_02/frame-000859	0.141	0.562	0.144	71.253	51.583	1.166	229.604
seq01_02/frame-000860	0.142	0.566	0.147	71.627	62.556	1.177	232.763
seq01_02/frame-000861	0.142	0.567	0.15	72.03	71.127	1.195	234.655
seq01_02/frame-000862	0.141	0.567	0.153	72.473	63.791	1.218	239.096
seq01_02/frame-000863	0.141	0.57	0.156	72.884	70.617	1.23	245.242
seq01_02/frame-000864	0.142	0.574	0.159	73.233	74.358	1.237	249.86
seq01_02/frame-000865	0.143	0.579	0.162	73.708	70.36	1.245	254.745
seq01_02/frame-000866	0.144	0.584	0.163	74.075	72.499	1.253	259.584
seq01_02/frame-000867	0.146	0.588	0.166	74.443	82.408	1.262	265.864
seq01_02/frame-000868	0.146	0.587	0.168	74.631	106.135	1.27	269.775
seq01_02/frame-000869	0.147	0.582	0.17	74.744	119.57	1.281	271.947
seq01_02/frame-000870	0.148	0.583	0.172	75.088	99.883	1.281	275.596
seq01_02/frame-000871	0.15	0.589	0.173	75.237	122.963	1.269	276.988
seq01_02/frame-000872	0.15	0.591	0.174	75.403	212.136	1.264	278.437
seq01_02/frame-000873	0.152	0.591	0.175	75.465	148.983	1.266	283.277
seq01_02/frame-000874	0.153	0.587	0.177	75.604	101.095	1.266	288.904
seq01_02/frame-000875	0.155	0.582	0.179	75.886	102.555	1.278	294.614
seq01_02/frame-000876	0.158	0.58	0.183	76.461	76.006	1.277	301.162
seq01_02/frame-000877	0.165	0.594	0.186	76.403	63.875	1.248	314.824
seq01_02/frame-000878	0.173	0.596	0.188	73.495	58.132	1.224	332.806
seq01_02/frame-000879	0.178	0.591	0.19	72.209	67.224	1.221	343.633
seq01_02/frame-000880	0.186	0.58	0.199	70.739	46.903	1.184	352.92
seq01_02/frame-000881	0.189	0.58	0.201	69.792	61.429	1.169	357.967
seq01_02/frame-000882	0.193	0.582	0.202	67.982	46.612	1.159	365.811
seq01_02/frame-000883	0.198	0.584	0.204	65.823	33.772	1.139	374.165
seq01_02/frame-000884	0.205	0.588	0.203	62.335	29.503	1.116	382.958
seq01_02/frame-000885	0.206	0.608	0.19	54.683	28.604	1.067	400.369
seq01_02/frame-000886	0.205	0.619	0.178	48.643	22.481	1.029	412.292
seq01_02/frame-000887	0.209	0.622	0.172	44.717	32.592	1.001	419.213
seq01_02/frame-000888	0.21	0.625	0.167	41.634	38.978	0.981	424.176
seq01_02/frame-000889	0.21	0.627	0.162	39.096	70.705	0.957	428.532
seq01_02/frame-000890	0.213	0.621	0.162	38.695	65.584	0.935	429.444
seq01_02/frame-000891	0.213	0.621	0.159	37.669	46.543	0.922	432.828
seq01_02/frame-000892	0.212	0.621	0.158	37.371	55.051	0.91	434.719
seq01_02/frame-000893	0.211	0.62	0.159	37.661	53.11	0.906	434.323
seq01_02/frame-000894	0.21	0.619	0.16	38.391	39.178	0.906	433.222
seq01_02/frame-000895	0.213	0.611	0.168	41.051	29.814	0.919	428.172
seq01_02/frame-000896	0.214	0.608	0.169	41.882	70.853	0.924	427.236
seq01_02/frame-000897	0.213	0.61	0.165	40.957	39.835	0.915	430.116
seq01_02/frame-000898	0.212	0.616	0.156	39.556	31.196	0.898	438.182
seq01_02/frame-000899	0.212	0.618	0.151	39.84	43.567	0.893	443.349
seq01_02/frame-000900	0.212	0.618	0.148	41.081	72.897	0.894	447.158
seq01_02/frame-000901	0.214	0.616	0.147	43.054	62.84	0.902	449.099
seq01_02/frame-000902	0.216	0.616	0.146	45.626	60.651	0.91	448.464
seq01_02/frame-000903	0.216	0.617	0.145	48.16	52.692	0.915	442.288
seq01_02/frame-000904	0.216	0.619	0.146	50.607	51.474	0.927	430.419
seq01_02/frame-000905	0.215	0.623	0.142	50.017	40.804	0.947	422.035
seq01_02/frame-000906	0.216	0.624	0.137	49.375	34.628	0.949	417.779
seq01_02/frame-000907	0.219	0.621	0.136	52.769	38.803	0.954	413.416
seq01_02/frame-000908	0.226	0.612	0.136	59.635	18.472	0.938	414.132
seq01_02/frame-000909	0.23	0.608	0.135	60.697	28.727	0.906	421.817
seq01_02/frame-000910	0.229	0.604	0.13	57.775	33.453	0.875	431.603
seq01_02/frame-000911	0.227	0.602	0.124	53.478	29.587	0.856	439.554
seq01_02/frame-000912	0.221	0.604	0.113	45.614	13.834	0.828	453.752
seq01_02/frame-000913	0.203	0.614	0.098	35.831	16.313	0.785	477.792
seq01_02/frame-000914	0.191	0.62	0.087	31.968	16.881	0.751	496.013
seq01_02/frame-000915	0.182	0.624	0.073	27.121	16.356	0.716	516.906
seq01_02/frame-000916	0.183	0.622	0.07	26.115	47.735	0.71	519.752
seq01_02/frame-000917	0.187	0.62	0.072	26.55	34.037	0.712	516.865
seq01_02/frame-000918	0.181	0.624	0.064	23.608	19.726	0.691	529.925
seq01_02/frame-000919	0.171	0.633	0.052	19.84	25.214	0.662	548.004
seq01_02/frame-000920	0.162	0.643	0.044	17.53	24.896	0.644	560.561
seq01_02/frame-000921	0.152	0.658	0.033	14.518	21.151	0.618	579.79
seq01_02/frame-000922	0.15	0.663	0.03	13.79	87.626	0.61	584.746
seq01_02/frame-000923	0.144	0.676	0.025	12.383	30.53	0.593	593.855
seq01_02/frame-000924	0.139	0.687	0.021	11.65	53.034	0.583	595.684
seq01_02/frame-000925	0.138	0.69	0.02	11.353	61.227	0.578	597.647
seq01_02/frame-000926	0.138	0.693	0.019	11.069	80.977	0.575	600.621
seq01_02/frame-000927	0.137	0.696	0.018	10.817	76.258	0.572	602.738
seq01_02/frame-000928	0.138	0.696	0.017	10.636	42.106	0.571	605.659
seq01_02/frame-000929	0.142	0.689	0.019	10.984	57.964	0.575	604.522
seq01_02/frame-000930	0.142	0.686	0.021	11.358	34.881	0.579	599.25
seq01_02/frame-000931	0.145	0.671	0.027	13.21	25.219	0.595	579.638
seq01_02/frame-000932	0.147	0.655	0.037	16.302	27.115	0.62	559.267
seq01_02/frame-000933	0.147	0.643	0.049	20.176	15.982	0.651	531.861
seq01_02/frame-000934	0.15	0.622	0.071	27.163	16.479	0.71	488.386
seq01_02/frame-000935	0.169	0.594	0.124	43.546	19.648	0.843	434.727
seq01_02/frame-000936	0.186	0.563	0.175	52.381	23.08	1.045	378.95
seq01_02/frame-000937	0.188	0.546	0.188	51.574	31.659	1.119	357.973
seq01_02/frame-000938	0.186	0.521	0.197	53.976	28.817	1.193	332.497
seq01_02/frame-000939	0.18	0.502	0.199	57.538	31.311	1.246	315.278
seq01_02/frame-000940	0.17	0.472	0.201	63.66	31.204	1.306	293.448
seq01_02/frame-000941	0.16	0.453	0.202	68.078	30.516	1.344	278.354
seq01_02/frame-000942	0.141	0.412	0.197	76.125	43.296	1.431	251.4
seq01_02/frame-000943	0.133	0.406	0.191	77.498	52.915	1.464	242.07
seq01_02/frame-000944	0.126	0.406	0.185	77.231	58.087	1.488	234.235
seq01_02/frame-000945	0.12	0.418	0.177	77.044	56.061	1.506	225.915
seq01_02/frame-000946	0.119	0.418	0.173	77.139	58.213	1.52	221.586
seq01_02/frame-000947	0.119	0.419	0.172	76.836	55.814	1.53	217.74
seq01_02/frame-000948	0.123	0.384	0.177	74.805	27.025	1.546	191.645
seq01_02/frame-000949	0.133	0.362	0.184	73.273	27.314	1.554	169.872
seq01_02/frame-000950	0.141	0.352	0.191	73.667	36.889	1.55	157.308
seq01_02/frame-000951	0.145	0.355	0.196	72.739	15.12	1.533	147.752
seq01_02/frame-000952	0.148	0.36	0.197	70.597	12.072	1.503	141.676
seq01_02/frame-000953	0.149	0.366	0.197	68.811	11.628	1.471	143.63
seq01_02/frame-000954	0.148	0.374	0.196	66.276	9.842	1.436	148.932
seq01_02/frame-000955	0.149	0.382	0.189	61.646	11.596	1.393	160.382
seq01_02/frame-000956	0.15	0.386	0.182	58.152	10.243	1.365	171.807
seq01_02/frame-000957	0.152	0.39	0.173	55.318	12.309	1.349	182.51
seq01_02/frame-000958	0.151	0.401	0.162	55.324	18.995	1.345	162.178
seq01_02/frame-000959	0.15	0.405	0.155	55.938	13.173	1.338	143.479
seq01_02/frame-000960	0.156	0.391	0.153	62.653	13.303	1.558	119.559
seq01_02/frame-000961	0.174	0.351	0.163	84.833	11.903	1.648	99.5434
seq01_02/frame-000962	0.185	0.303	0.174	105.636	16.804	1.585	86.7648
seq01_02/frame-000963	0.193	0.273	0.188	124.065	16.059	1.534	79.722
seq01_02/frame-000964	0.203	0.244	0.211	144.291	18.299	1.508	83.9894
seq01_02/frame-000965	0.214	0.254	0.25	178.431	18.598	1.514	92.1418
seq01_02/frame-000966	0.224	0.274	0.286	211.075	18.29	1.533	98.0056
seq01_02/frame-000967	0.231	0.302	0.322	243.931	18.798	1.539	85.3074
seq01_02/frame-000968	0.24	0.328	0.362	278.988	23.979	1.523	65.7775
seq01_02/frame-000969	0.246	0.355	0.391	308.258	18.916	1.519	53.872
seq01_02/frame-000970	0.251	0.376	0.415	334.587	32.796	1.676	51.811
seq01_02/frame-000971	0.255	0.388	0.433	358.022	58.867	1.729	56.7538
seq01_02/frame-000972	0.257	0.395	0.442	372.078	82.278	1.723	62.6399
seq01_02/frame-000973	0.257	0.401	0.45	386.286	112.332	1.696	72.2377
seq01_02/frame-000974	0.255	0.409	0.454	393.537	91.354	1.694	78.9379
seq01_02/frame-000975	0.252	0.426	0.459	404.808	59.814	1.674	87.3103
seq01_02/frame-000976	0.253	0.439	0.459	408.354	34.679	1.649	88.279
seq01_02/frame-000977	0.254	0.453	0.459	411.944	53.888	1.619	89.1856
seq01_02/frame-000978	0.255	0.472	0.464	423.073	51.013	1.586	96.1546
seq01_02/frame-000979	0.259	0.484	0.469	432.336	82.58	1.558	101.952
seq01_02/frame-000980	0.263	0.484	0.482	449.044	39.354	1.551	114.219
seq01_02/frame-000981	0.268	0.476	0.495	465.125	48.226	1.56	126.689
seq01_02/frame-000982	0.276	0.469	0.505	476.846	101.03	1.539	134.761
seq01_02/frame-000983	0.292	0.453	0.523	496.274	70.119	1.525	147.71
seq01_02/frame-000984	0.3	0.448	0.529	502.873	120.168	1.493	150.672
seq01_02/frame-000985	0.301	0.457	0.524	497.805	87.001	1.468	144.954
seq01_02/frame-000986	0.299	0.464	0.521	493.456	77.082	1.458	140.429
seq01_02/frame-000987	0.291	0.469	0.516	485.086	33.649	1.452	134.861
seq01_02/frame-000988	0.279	0.478	0.504	468.099	22.003	1.435	124.396
seq01_02/frame-000989	0.271	0.476	0.488	444.301	17.061	1.398	111.502
seq01_02/frame-000990	0.266	0.448	0.466	407.766	15.381	1.382	97.6305
seq01_02/frame-000991	0.266	0.409	0.449	373.2	14.003	1.363	91.1063
seq01_02/frame-000992	0.272	0.359	0.423	326.897	15.74	1.304	94.2873
seq01_02/frame-000993	0.273	0.333	0.403	297.716	18.695	1.265	100.392
seq01_02/frame-000994	0.274	0.304	0.383	272.117	16.735	1.199	109.382
seq01_02/frame-000995	0.271	0.271	0.356	240.065	15.94	1.148	126.189
seq01_02/frame-000996	0.266	0.255	0.335	216.618	14.104	1.125	141.51
seq01_02/frame-000997	0.259	0.247	0.315	194.484	14.177	1.112	159.554
seq01_02/frame-000998	0.252	0.241	0.292	169.022	15.183	1.103	165.392
seq01_02/frame-000999	0.249	0.236	0.277	152.439	14.41	1.101	164.338
seq01_02/frame-001000	0.248	0.22	0.263	139.373	9.066	1.099	161.589
seq01_02/frame-001001	0.247	0.205	0.248	125.044	8.261	1.105	162.477
seq01_02/frame-001002	0.247	0.195	0.236	113.136	20.812	1.092	163.498
seq01_02/frame-001003	0.247	0.184	0.219	98.164	8.533	1.087	164.51
seq01_02/frame-001004	0.251	0.177	0.202	81.23	9.225	1.082	147.275
seq01_02/frame-001005	0.258	0.17	0.187	66.359	11.529	1.087	135.831
seq01_02/frame-001006	0.268	0.147	0.186	63.633	6.668	1.093	139.355
seq01_02/frame-001007	0.284	0.107	0.194	65.255	6.226	1.102	148.834
seq01_02/frame-001008	0.3	0.068	0.202	66.592	9.077	1.128	138.139
seq01_02/frame-001009	0.323	0.033	0.214	68.076	15.665	1.144	145.857
seq01_02/frame-001010	0.333	0.027	0.22	69.207	14.373	1.152	152.193
seq01_02/frame-001011	0.338	0.019	0.222	69.53	10.425	1.153	154.954
seq01_02/frame-001012	0.338	0.018	0.221	69.122	8.695	1.157	163.402
seq01_02/frame-001013	0.327	0.037	0.217	68.427	8.732	1.189	174.979
seq01_02/frame-001014	0.312	0.071	0.209	67.197	10.62	1.262	196.271
seq01_02/frame-001015	0.288	0.135	0.198	65.325	12.422	1.306	231.543
seq01_02/frame-001016	0.26	0.227	0.186	62.868	11.118	1.335	220.637
seq01_02/frame-001017	0.242	0.293	0.177	60.778	8.517	1.353	212.492
seq01_02/frame-001018	0.231	0.331	0.17	59.057	7.669	1.356	209.495
seq01_02/frame-001019	0.203	0.422	0.147	53.937	6.725	1.349	209.583
seq01_02/frame-001020	0.19	0.456	0.137	51.828	7.14	1.333	214.163
seq01_02/frame-001021	0.172	0.5	0.125	49.178	8.2	1.543	225.432
seq01_02/frame-001022	0.158	0.534	0.114	47.02	9.263	1.531	238.2
seq01_02/frame-001023	0.144	0.568	0.104	44.497	10.196	1.511	253.789
seq01_02/frame-001024	0.121	0.634	0.088	39.787	16.674	1.486	281.524
seq01_02/frame-001025	0.102	0.7	0.074	36.132	10.606	1.465	307.221
seq01_02/frame-001026	0.083	0.773	0.06	32.636	10.325	1.446	333.314
seq01_02/frame-001027	0.068	0.844	0.045	28.877	8.263	1.196	366.617
seq01_02/frame-001028	0.066	0.864	0.04	27.785	8.443	1.183	394.731
seq01_02/frame-001029	0.064	0.879	0.037	27.365	9.412	1.166	422.848
seq01_02/frame-001030	0.063	0.882	0.034	27.211	10.2	1.141	450.781
seq01_02/frame-001031	0.064	0.879	0.033	27.177	10.585	1.123	478.643
seq01_02/frame-001032	0.065	0.872	0.031	27.08	8.992	1.107	513.264
seq01_02/frame-001033	0.065	0.866	0.03	27.044	8.551	1.099	542.715
seq01_02/frame-001034	0.066	0.861	0.029	27.209	8.866	1.092	557.259
seq01_02/frame-001035	0.067	0.857	0.028	27.371	11.773	1.083	562.355
seq01_02/frame-001036	0.067	0.855	0.027	27.458	11.033	1.068	565.911
seq01_02/frame-001037	0.067	0.858	0.026	27.664	9.578	1.062	575.171
seq01_02/frame-001038	0.066	0.857	0.025	27.721	9.16	1.059	594.457
seq01_02/frame-001039	0.066	0.851	0.024	27.092	9.73	1.055	606.694
