frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq09_02/frame-006930 1.0 0.5 0.052 36.306 2.404 0.114 191.373
seq09_02/frame-006940 1.0 0.419 0.055 38.972 1.853 0.11 219.395
seq09_02/frame-006950 1.0 0.409 0.072 37.557 1.461 0.111 266.8
seq09_02/frame-006960 1.0 0.24 0.084 46.524 0.873 0.1 250.948
seq09_02/frame-006970 1.0 0.264 0.102 48.407 0.748 0.098 249.978
seq09_02/frame-006980 1.0 0.372 0.121 43.637 0.867 0.119 280.745
seq09_02/frame-006990 1.0 0.421 0.247 36.882 0.939 0.166 352.246
seq09_02/frame-007000 1.0 0.64 0.24 57.827 2.349 0.207 402.728
seq09_02/frame-007010 1.0 0.509 0.349 131.32 1.982 0.228 420.047
seq09_02/frame-007020 1.0 0.05 0.715 619.56 1.349 0.311 439.088
seq09_02/frame-007030 1.0 -0.076 0.741 628.6 1.022 0.382 389.654
seq09_02/frame-007040 1.0 0.247 0.328 240.03 2.34 0.488 265.093
seq09_02/frame-007050 1.0 0.715 0.111 72.854 4.488 0.515 197.294
seq09_02/frame-007060 1.0 0.697 0.106 62.028 3.754 0.5 164.46
seq09_02/frame-007070 1.0 0.732 0.074 47.595 4.991 0.524 361.93
seq09_02/frame-007080 1.0 0.741 0.09 53.035 5.793 0.657 367.073
seq09_02/frame-007090 1.0 0.74 0.092 52.624 5.835 0.668 392.651
seq09_02/frame-007100 1.0 0.671 0.093 45.367 5.51 0.678 408.521
seq09_02/frame-007110 1.0 0.673 0.103 47.822 5.29 0.686 423.528
seq09_02/frame-007120 1.0 0.672 0.114 48.627 5.285 0.657 371.474
seq09_02/frame-007130 1.0 0.67 0.113 48.241 5.531 0.663 363.679
seq09_02/frame-007140 1.0 0.667 0.112 47.771 5.467 0.684 351.973
seq09_02/frame-007150 1.0 0.671 0.109 47.835 5.483 0.692 340.738
seq09_02/frame-007160 1.0 0.677 0.106 48.083 5.59 0.69 332.598
seq09_02/frame-007170 1.0 0.678 0.104 48.205 5.524 0.689 329.877
seq09_02/frame-007180 1.0 0.679 0.101 48.36 5.589 0.682 328.289
seq09_02/frame-007190 1.0 0.676 0.102 48.979 5.52 0.675 329.363
seq09_02/frame-007200 1.0 0.682 0.095 50.027 5.447 0.664 319.541
seq09_02/frame-007210 1.0 0.694 0.091 52.319 5.55 0.695 252.886
seq09_02/frame-007220 1.0 0.657 0.118 56.077 5.231 0.686 301.957
seq09_02/frame-007230 1.0 0.639 0.138 65.549 5.212 0.652 291.602
seq09_02/frame-007240 1.0 0.618 0.164 66.883 5.43 0.556 168.766
seq05_02/frame-000000 0.33 -0.368 0.002 27.413 31.541 0.264 283.877
seq05_02/frame-000010 0.323 -0.32 0.028 26.979 33.935 0.391 413.791
seq05_02/frame-000020 0.531 -0.091 0.041 33.808 37.977 0.539 495.377
seq05_02/frame-000030 0.783 0.031 0.058 46.427 42.761 0.83 725.316
seq05_02/frame-000040 0.683 -0.094 0.053 45.264 21.403 1.018 1028.76
seq05_02/frame-000050 0.542 -0.05 0.076 44.215 28.395 1.138 1029.11
seq05_02/frame-000060 0.424 0.004 0.104 50.253 12.92 1.385 1041.14
seq05_02/frame-000070 0.246 0.381 0.13 58.815 13.439 1.659 1014.9
seq05_02/frame-000080 0.238 0.466 0.139 63.094 14.275 1.864 971.742
seq05_02/frame-000090 0.212 0.496 0.114 67.75 11.862 1.972 873.647
seq05_02/frame-000100 0.21 0.475 0.096 73.03 11.575 1.756 784.67
seq05_02/frame-000110 0.162 0.635 0.131 80.081 11.591 1.47 757.456
seq05_02/frame-000120 0.227 0.577 0.193 94.801 14.801 1.058 710.102
seq05_02/frame-000130 0.224 0.674 0.215 80.89 13.396 0.816 659.28
seq05_02/frame-000140 0.227 0.692 0.201 77.15 18.096 0.849 639.565
seq05_02/frame-000150 0.25 0.635 0.143 70.472 11.786 0.932 586.488
seq05_02/frame-000160 0.275 0.373 0.081 73.838 13.972 1.04 599.055
seq05_02/frame-000170 0.155 0.601 0.149 90.016 14.525 1.378 694.665
seq05_02/frame-000180 0.123 0.549 0.111 73.877 11.515 1.655 819.738
seq05_02/frame-000190 0.149 0.385 0.072 68.961 11.417 1.642 803.144
seq05_02/frame-000200 0.128 0.507 0.08 68.922 13.299 1.878 759.751
seq05_02/frame-000210 0.14 0.506 0.079 74.313 15.766 1.956 785.324
seq05_02/frame-000220 0.167 0.565 0.114 80.533 13.419 2.296 803.87
seq05_02/frame-000230 0.321 0.457 0.168 85.351 22.488 2.395 737.025
seq05_02/frame-000240 0.356 0.538 0.176 92.216 21.184 2.394 642.948
seq05_02/frame-000250 0.459 0.401 0.144 89.287 24.888 2.242 593.139
seq05_02/frame-000260 0.508 0.324 0.116 74.374 26.46 1.787 529.416
seq05_02/frame-000270 0.534 0.269 0.156 62.625 26.043 1.341 481.672
seq05_02/frame-000280 0.477 0.359 0.139 48.67 17.812 0.753 400.574
seq05_02/frame-000290 0.364 0.621 0.112 28.635 26.172 0.219 366.73
seq05_02/frame-000300 0.355 0.583 0.098 33.184 51.848 0.288 368.82
seq05_02/frame-000310 0.377 0.427 0.087 36.056 50.306 0.464 367.484
seq05_02/frame-000320 0.413 0.438 0.078 42.838 75.167 0.799 241.596
seq05_02/frame-000330 0.396 0.368 0.087 46.391 50.352 0.956 226.04
seq05_02/frame-000340 0.342 0.441 0.089 47.099 94.97 0.939 198.532
seq05_02/frame-000350 0.46 0.396 0.088 52.131 35.625 1.712 151.297
seq05_02/frame-000360 0.332 0.311 0.087 28.132 41.147 0.74 237.272
seq05_02/frame-000370 0.376 -0.269 0.059 24.342 68.036 0.625 366.407
seq05_02/frame-000380 0.431 -0.492 0.055 26.044 59.631 0.613 429.646
seq05_02/frame-000390 0.469 -0.589 0.056 28.844 37.342 0.52 459.573
seq05_02/frame-000400 0.609 -0.53 0.054 33.164 60.888 0.433 627.307
seq05_02/frame-000410 0.818 -0.28 0.089 44.72 56.663 0.469 938.055
seq05_02/frame-000420 0.62 -0.07 0.118 49.737 47.545 0.526 1052.23
seq05_02/frame-000430 0.217 0.29 0.207 47.402 11.853 0.452 1040.73
seq05_02/frame-000440 0.249 0.322 0.187 41.617 9.441 0.447 1009.71
seq05_02/frame-000450 0.3 0.457 0.184 41.891 8.835 0.49 1007.58
seq05_02/frame-000460 0.217 0.69 0.184 40.686 7.789 0.509 998.27
seq05_02/frame-000470 0.071 0.936 0.169 46.536 7.272 0.541 983.978
seq05_02/frame-000480 0.078 0.926 0.16 50.598 8.395 0.589 945.44
seq05_02/frame-000490 0.099 0.901 0.136 55.095 11.654 0.686 898.476
seq05_02/frame-000500 0.18 0.82 0.1 54.938 7.342 0.87 872.414
seq05_02/frame-000510 0.402 0.616 0.083 55.433 13.691 1.02 893.738
seq05_02/frame-000520 0.178 0.854 0.092 57.81 8.178 1.168 947.984
seq05_02/frame-000530 0.117 0.877 0.108 59.422 9.551 1.148 1009.42
seq05_02/frame-000540 0.186 0.743 0.119 72.46 11.605 1.288 884.382
seq05_02/frame-000550 0.207 0.637 0.167 82.042 16.916 1.184 738.581
seq05_02/frame-000560 0.333 0.624 0.175 85.982 17.404 0.952 666.375
seq05_02/frame-000570 0.405 0.747 0.153 72.231 17.42 0.893 631.15
seq05_02/frame-000580 0.54 0.755 0.143 63.611 14.306 0.852 547.778
seq05_02/frame-000590 0.665 0.814 0.08 50.206 13.514 0.95 460.96
seq05_02/frame-000600 0.78 0.824 0.109 70.266 17.354 1.143 381.351
seq05_02/frame-000610 0.641 0.684 0.144 91.451 13.004 1.798 196.644
seq05_02/frame-000620 0.734 0.661 0.138 92.752 12.95 1.864 171.558
seq05_02/frame-000630 1.0 0.727 0.101 107.424 10.733 2.087 182.601
seq05_02/frame-000640 1.0 0.524 0.087 95.886 7.812 2.093 209.449
seq05_02/frame-000650 0.458 0.793 0.064 41.728 9.364 1.148 311.414
seq05_02/frame-000660 0.511 0.763 0.087 34.601 10.718 0.532 234.787
seq05_02/frame-000670 0.523 0.758 0.104 35.851 15.4 0.435 231.55
seq05_02/frame-000680 0.628 0.633 0.122 37.383 10.839 0.373 248.588
seq05_02/frame-000690 1.0 0.227 0.116 41.123 11.59 0.377 334.552
seq05_02/frame-000700 0.719 0.566 0.073 36.361 8.938 0.407 297.372
seq05_02/frame-000710 0.37 0.855 0.044 25.994 8.779 0.368 217.452
seq05_02/frame-000720 0.34 0.818 0.044 26.191 10.588 0.318 177.412
seq05_02/frame-000730 0.425 0.625 0.067 34.094 10.015 0.367 216.309
seq05_02/frame-000740 0.511 0.788 0.061 37.968 8.987 0.506 190.577
seq05_02/frame-000750 0.654 0.784 0.07 54.556 8.737 0.69 247.918
seq05_02/frame-000760 1.0 0.445 0.088 150.811 6.145 0.889 140.556
seq05_02/frame-000770 1.0 -0.029 0.205 193.68 4.638 0.429 186.364
seq05_02/frame-000780 1.0 0.182 0.226 227.103 3.029 0.246 118.147
seq05_02/frame-000790 1.0 0.153 0.195 177.815 3.994 0.175 91.4548
seq05_02/frame-000800 1.0 0.255 0.197 99.795 6.78 0.329 214.522
seq05_02/frame-000810 1.0 0.398 0.131 102.777 9.779 0.55 233.434
seq05_02/frame-000820 1.0 0.318 0.088 112.818 9.316 0.698 149.651
seq05_02/frame-000830 0.468 0.425 0.057 62.384 9.722 0.622 174.485
seq05_02/frame-000840 0.395 0.508 0.04 41.389 10.008 0.409 193.683
seq05_02/frame-000850 0.283 0.664 0.054 35.743 10.214 0.314 129.723
seq05_02/frame-000860 0.472 0.572 0.033 30.069 12.596 0.422 160.467
seq05_02/frame-000870 0.518 0.614 0.05 32.448 10.533 0.67 212.516
seq05_02/frame-000880 0.579 0.657 0.095 38.612 10.972 0.59 215.33
seq05_02/frame-000890 0.269 0.741 0.133 41.269 24.57 0.54 260.698
seq05_02/frame-000900 0.266 0.688 0.136 37.163 48.226 0.529 283.788
seq05_02/frame-000910 0.367 0.524 0.142 35.006 31.858 0.566 319.359
seq05_02/frame-000920 0.531 0.468 0.136 40.172 34.545 0.634 432.55
seq05_02/frame-000930 1.0 0.287 0.105 45.427 20.17 0.966 601.037
seq05_02/frame-000940 1.0 0.151 0.229 78.704 13.772 1.327 476.888
seq05_02/frame-000950 0.476 0.252 0.131 65.584 28.158 1.71 529.709
seq05_02/frame-000960 0.399 0.597 0.043 53.52 87.7 2.066 606.495
seq05_02/frame-000970 0.411 0.658 0.035 39.031 193.832 2.359 554.77
seq05_02/frame-000980 0.4 0.57 0.066 48.533 202.363 2.549 518.034
seq05_02/frame-000990 0.406 0.401 0.138 81.059 195.147 2.537 480.51
seq05_02/frame-001000 0.382 0.354 0.17 116.178 293.334 2.525 420.058
seq05_02/frame-001010 0.378 0.363 0.203 170.071 307.673 2.704 351.323
seq05_02/frame-001020 0.44 0.22 0.225 168.853 232.019 2.724 336.264
seq05_02/frame-001030 0.424 0.16 0.241 163.187 211.513 2.93 357.035
seq05_02/frame-001040 0.417 0.489 0.191 125.333 196.863 3.226 474.645
seq05_02/frame-001050 0.399 0.608 0.049 53.713 175.707 2.963 639.191
seq05_02/frame-001060 0.503 0.441 0.059 54.13 74.433 3.017 804.143
seq05_02/frame-001070 0.507 0.484 0.077 60.288 149.528 3.213 849.304
seq05_02/frame-001080 0.591 0.281 0.037 55.455 71.843 2.942 802.968
seq05_02/frame-001090 0.582 0.153 0.041 52.896 46.46 2.669 741.92
seq05_02/frame-001100 0.555 0.163 0.048 55.022 53.481 2.778 732.594
seq05_02/frame-001110 0.483 0.344 0.04 51.654 128.839 2.85 729.478
seq05_02/frame-001120 0.484 0.372 0.041 51.28 161.246 2.779 748.106
seq03_02/frame-000000 0.118 0.618 0.369 82.294 23.309 8.605 218.341
seq03_02/frame-000010 0.109 0.714 0.391 84.988 24.217 9.491 203.938
seq03_02/frame-000020 0.097 0.741 0.4 80.694 26.494 10.029 185.753
seq03_02/frame-000030 0.082 0.744 0.344 67.702 24.153 10.108 225.899
seq03_02/frame-000040 0.076 0.766 0.24 56.877 24.995 9.079 220.756
seq03_02/frame-000050 0.074 0.741 0.284 55.515 32.489 9.119 256.347
seq03_02/frame-000060 0.061 0.787 0.221 47.069 31.713 7.902 284.25
seq03_02/frame-000070 0.071 0.744 0.288 59.311 25.123 7.3 264.734
seq03_02/frame-000080 0.097 0.68 0.301 74.536 24.192 6.672 275.877
seq03_02/frame-000090 0.095 0.67 0.308 76.107 20.993 5.999 312.608
seq03_02/frame-000100 0.089 0.686 0.338 79.844 19.242 5.769 299.35
seq03_02/frame-000110 0.075 0.733 0.314 79.993 23.3 5.024 312.782
seq03_02/frame-000120 0.072 0.772 0.333 88.715 23.791 5.08 330.463
seq03_02/frame-000130 0.094 0.686 0.329 95.431 22.068 4.791 317.569
seq03_02/frame-000140 0.083 0.693 0.315 102.678 16.815 4.49 316.966
seq03_02/frame-000150 0.086 0.583 0.333 108.479 24.058 3.947 260.266
seq03_02/frame-000160 0.107 0.496 0.274 113.83 17.137 3.775 216.219
seq03_02/frame-000170 0.136 0.413 0.167 96.688 16.282 3.819 174.779
seq03_02/frame-000180 0.181 0.336 0.102 78.393 19.847 3.65 155.091
seq03_02/frame-000190 0.197 0.394 0.089 52.259 16.411 3.149 185.208
seq03_02/frame-000200 0.224 0.336 0.119 47.972 16.47 3.092 167.427
seq03_02/frame-000210 0.301 0.338 0.245 50.292 13.443 3.149 246.354
seq03_02/frame-000220 0.373 0.371 0.251 55.903 15.169 5.075 179.786
seq03_02/frame-000230 0.386 0.369 0.234 57.95 16.674 6.122 190.854
seq03_02/frame-000240 0.389 0.363 0.237 54.934 22.171 5.648 210.076
seq03_02/frame-000250 0.439 0.293 0.264 55.12 16.857 4.758 250.817
seq03_02/frame-000260 0.487 0.23 0.287 54.563 17.538 3.765 249.976
seq03_02/frame-000270 0.527 0.173 0.304 55.663 21.512 3.28 219.137
seq03_02/frame-000280 0.569 0.144 0.317 56.394 22.408 3.718 227.128
seq03_02/frame-000290 0.627 0.176 0.379 60.682 14.957 4.4 195.46
seq03_02/frame-000300 0.577 0.281 0.447 67.728 11.313 4.216 130.325
seq03_02/frame-000310 0.469 0.367 0.456 70.316 15.834 4.278 113.964
seq03_02/frame-000320 0.504 0.246 0.463 68.053 12.081 3.474 110.252
seq03_02/frame-000330 0.515 0.213 0.417 63.347 13.071 3.059 129.069
seq03_02/frame-000340 0.503 0.222 0.295 56.732 12.096 2.51 148.23
seq03_02/frame-000350 0.246 0.43 0.165 48.515 13.54 1.23 140.199
seq03_02/frame-000360 0.174 0.501 0.101 46.993 11.878 1.061 106.397
seq03_02/frame-000370 0.117 0.598 0.065 44.702 29.198 0.87 78.8253
seq03_02/frame-000380 0.122 0.564 0.06 47.158 12.569 0.761 49.3827
seq03_02/frame-000390 0.132 0.563 0.066 45.491 10.698 0.679 116.272
seq03_02/frame-000400 0.165 0.562 0.091 41.321 12.012 0.695 246.781
seq03_02/frame-000410 0.276 0.45 0.144 39.018 15.714 1.026 277.394
seq03_02/frame-000420 0.493 0.268 0.259 46.974 14.3 2.123 289.956
seq03_02/frame-000430 0.675 0.201 0.419 63.576 13.146 4.48 288.904
seq03_02/frame-000440 0.647 0.328 0.522 75.654 13.465 5.846 230.583
seq03_02/frame-000450 0.609 0.367 0.492 76.826 15.358 4.697 201.952
seq03_02/frame-000460 0.516 0.402 0.441 78.694 13.662 5.293 282.223
seq03_02/frame-000470 0.446 0.475 0.369 75.477 17.473 6.257 272.408
seq03_02/frame-000480 0.554 0.435 0.355 69.994 16.468 5.57 284.277
seq03_02/frame-000490 0.578 0.438 0.344 65.48 15.475 4.311 292.102
seq03_02/frame-000500 0.556 0.377 0.383 61.526 30.579 3.245 270.083
seq03_02/frame-000510 0.517 0.25 0.372 61.477 27.318 2.659 251.238
seq03_02/frame-000520 0.504 0.271 0.34 63.399 25.161 2.181 287.935
seq03_02/frame-000530 0.456 0.289 0.335 57.552 13.008 1.776 249.828
seq03_02/frame-000540 0.355 0.263 0.299 51.907 15.808 1.52 210.94
seq03_02/frame-000550 0.341 0.261 0.229 50.605 32.407 1.668 203.601
seq03_02/frame-000560 0.321 0.348 0.22 53.118 13.722 1.701 168.141
seq03_02/frame-000570 0.365 0.399 0.205 60.995 23.923 1.775 129.384
seq03_02/frame-000580 0.355 0.411 0.209 61.71 25.496 1.91 105.561
seq03_02/frame-000590 0.331 0.468 0.2 59.099 20.498 2.429 138.69
seq03_02/frame-000600 0.343 0.504 0.18 56.487 25.681 2.672 123.747
seq03_02/frame-000610 0.341 0.51 0.19 64.328 18.285 4.043 100.94
seq03_02/frame-000620 0.306 0.532 0.236 74.924 25.395 5.06 90.289
seq03_02/frame-000630 0.297 0.596 0.238 73.645 15.814 5.292 86.5271
seq03_02/frame-000640 0.306 0.655 0.153 56.366 18.568 4.293 84.3241
seq03_02/frame-000650 0.367 0.609 0.146 52.698 22.619 3.521 98.5737
seq03_02/frame-000660 0.426 0.591 0.141 51.014 16.897 3.122 93.8616
seq03_02/frame-000670 0.573 0.522 0.129 46.746 15.658 2.005 79.5989
seq03_02/frame-000680 0.726 0.489 0.146 50.333 24.378 0.933 67.722
seq03_02/frame-000690 0.815 0.502 0.155 54.014 45.815 0.781 99.4579
seq03_02/frame-000700 0.865 0.511 0.17 57.613 19.415 0.638 117.792
seq03_02/frame-000710 0.964 0.491 0.18 63.039 13.063 0.549 119.664
seq03_02/frame-000720 1.0 0.45 0.146 66.168 13.014 0.535 110.268
seq03_02/frame-000730 1.0 0.426 0.14 68.677 17.32 0.533 156.019
seq03_02/frame-000740 1.0 0.373 0.204 78.443 14.887 0.499 178.552
seq03_02/frame-000750 1.0 0.379 0.214 79.692 22.481 0.474 189.651
seq03_02/frame-000760 0.961 0.481 0.229 54.886 12.639 0.312 96.2256
seq03_02/frame-000770 0.925 0.516 0.25 53.775 17.472 0.239 100.166
seq03_02/frame-000780 0.999 0.507 0.262 54.513 12.652 0.162 75.7031
seq03_02/frame-000790 1.0 0.543 0.252 47.422 14.111 0.111 32.0937
seq03_02/frame-000800 1.0 0.536 0.261 48.039 11.12 0.108 30.2972
seq03_02/frame-000810 0.918 0.412 0.269 49.512 10.468 0.117 112.903
seq03_02/frame-000820 0.536 0.509 0.217 38.148 12.666 0.095 84.4137
seq03_02/frame-000830 0.311 0.556 0.179 37.87 21.21 0.201 108.586
seq03_02/frame-000840 0.203 0.633 0.208 55.227 22.192 1.14 164.594
seq03_02/frame-000850 0.145 0.567 0.231 62.499 21.391 2.89 86.4138
seq03_02/frame-000860 0.16 0.57 0.358 87.727 14.862 5.226 160.988
seq03_02/frame-000870 0.134 0.716 0.375 87.42 24.076 7.127 160.191
seq03_02/frame-000880 0.17 0.648 0.297 86.561 21.4 7.564 149.416
seq03_02/frame-000890 0.17 0.661 0.225 75.132 27.008 6.827 127.942
seq03_02/frame-000900 0.158 0.651 0.264 85.967 24.943 6.612 104.18
seq03_02/frame-000910 0.143 0.668 0.235 84.196 24.342 6.21 77.8827
seq03_02/frame-000920 0.155 0.706 0.22 96.867 20.093 5.403 62.3809
seq03_02/frame-000930 0.247 0.77 0.167 116.65 12.468 3.72 90.5709
seq03_02/frame-000940 0.316 0.785 0.115 149.49 11.551 2.747 103.788
seq03_02/frame-000950 0.384 0.8 0.13 141.478 9.373 1.31 82.3837
seq03_02/frame-000960 0.258 0.838 0.015 35.41 9.859 0.063 223.719
seq03_02/frame-000970 0.327 0.816 0.014 35.706 9.804 0.054 209.688
seq03_02/frame-000980 0.393 0.814 0.064 39.236 8.228 0.079 157.188
seq03_02/frame-000990 0.422 0.819 0.106 95.233 9.217 0.627 154.522
seq03_02/frame-001000 0.47 0.803 0.14 80.791 12.585 0.806 93.674
seq03_02/frame-001010 0.543 0.743 0.161 76.041 13.814 0.673 106.126
seq03_02/frame-001020 0.581 0.636 0.156 70.096 16.078 0.579 70.4963
seq03_02/frame-001030 0.677 0.55 0.149 65.997 13.973 0.594 58.6071
seq03_02/frame-001040 0.798 0.453 0.13 57.908 13.024 0.584 98.4081
seq03_02/frame-001050 0.857 0.406 0.128 56.442 18.883 0.566 114.044
seq03_02/frame-001060 0.719 0.476 0.136 59.829 13.315 0.62 75.4826
seq03_02/frame-001070 0.742 0.461 0.139 59.365 13.62 0.575 112.031
seq03_02/frame-001080 0.827 0.455 0.148 58.139 19.362 0.478 107.172
seq03_02/frame-001090 0.706 0.453 0.146 62.097 10.291 0.331 134.278
seq03_02/frame-001100 0.704 0.232 0.109 82.996 12.645 0.333 210.854
seq03_02/frame-001110 0.978 0.175 0.077 70.313 12.877 0.378 209.506
seq03_02/frame-001120 0.691 0.45 0.142 63.434 10.525 0.346 73.1619
seq03_02/frame-001130 0.995 0.608 0.167 65.629 6.067 0.107 108.942
seq03_02/frame-001140 0.567 0.805 0.091 70.54 5.853 0.053 191.959
seq03_02/frame-001150 0.416 0.824 0.108 64.17 5.943 0.048 269.052
seq03_02/frame-001160 0.329 0.794 0.104 61.385 6.605 0.048 240.517
seq03_02/frame-001170 0.157 0.837 0.072 51.548 8.518 0.058 264.579
seq03_02/frame-001180 0.105 0.572 0.057 52.555 14.315 0.066 300.637
seq03_02/frame-001190 0.4 0.31 0.128 100.315 11.818 0.24 248.727
seq03_02/frame-001200 0.749 0.234 0.1 92.173 10.852 0.24 204.472
seq03_02/frame-001210 1.0 0.435 0.086 81.196 7.932 0.161 197.588
seq03_02/frame-001220 1.0 0.716 0.095 78.46 8.263 0.173 191.213
seq03_02/frame-001230 1.0 0.691 0.096 80.065 9.409 0.158 154.907
seq03_02/frame-001240 1.0 0.731 0.075 65.716 7.737 0.149 184.572
seq03_02/frame-001250 1.0 0.773 0.059 55.44 7.105 0.142 190.574
seq03_02/frame-001260 1.0 0.783 0.052 52.168 6.648 0.139 192.945
seq03_02/frame-001270 1.0 0.741 0.07 63.282 7.148 0.152 194.312
seq03_02/frame-001280 1.0 0.705 0.089 76.951 8.959 0.17 188.787
seq03_02/frame-001290 1.0 0.55 0.11 85.123 9.473 0.249 164.794
seq03_02/frame-001300 1.0 0.33 0.117 84.253 10.937 0.324 173.888
seq03_02/frame-001310 1.0 0.37 0.084 69.834 11.716 0.353 134.697
seq03_02/frame-001320 1.0 0.327 0.057 55.823 16.189 0.46 135.696
seq03_02/frame-001330 1.0 0.255 0.072 54.355 13.261 0.543 148.395
seq03_02/frame-001340 1.0 0.273 0.087 53.539 12.647 0.58 161.328
seq03_02/frame-001350 1.0 0.571 0.035 40.695 15.244 0.565 204.053
seq03_02/frame-001360 1.0 0.604 0.015 28.026 14.448 0.626 281.756
seq03_02/frame-001370 1.0 0.428 0.028 37.836 10.785 0.646 150.463
seq03_02/frame-001380 1.0 0.327 0.025 40.256 13.076 0.768 80.9991
seq03_02/frame-001390 0.982 0.365 0.025 35.746 17.684 1.108 123.703
seq03_02/frame-001400 0.805 0.442 0.065 37.503 15.092 1.367 112.08
seq03_02/frame-001410 0.755 0.475 0.087 41.036 14.86 1.478 126.266
seq03_02/frame-001420 0.766 0.466 0.09 42.429 20.777 1.49 129.289
seq03_02/frame-001430 0.678 0.475 0.029 37.169 11.894 1.731 138.435
seq03_02/frame-001440 0.672 0.418 0.078 64.59 23.376 2.012 148.57
seq03_02/frame-001450 0.546 0.519 0.096 62.929 13.531 2.284 140.516
seq03_02/frame-001460 0.28 0.707 0.203 59.471 12.926 2.826 166.349
seq03_02/frame-001470 0.164 0.761 0.365 54.671 13.763 3.02 334.012
seq03_02/frame-001480 0.166 0.77 0.324 47.747 12.781 3.324 312.428
seq03_02/frame-001490 0.269 0.681 0.217 58.478 12.755 3.387 179.686
seq03_02/frame-001500 0.407 0.556 0.185 69.112 14.892 3.308 127.739
seq03_02/frame-001510 0.346 0.572 0.207 68.2 19.306 3.522 141.291
seq03_02/frame-001520 0.198 0.684 0.263 53.969 13.493 3.731 177.712
seq03_02/frame-001530 0.093 0.774 0.386 35.514 14.362 3.543 363.552
seq03_02/frame-001540 0.065 0.835 0.369 29.605 17.898 3.257 347.109
seq03_02/frame-001550 0.105 0.753 0.353 35.744 14.854 4.097 312.226
seq03_02/frame-001560 0.152 0.731 0.292 41.623 12.894 5.26 273.868
seq03_02/frame-001570 0.151 0.727 0.285 46.949 12.987 6.636 261.537
seq03_02/frame-001580 0.146 0.717 0.289 46.623 23.893 7.097 282.637
seq03_02/frame-001590 0.147 0.711 0.293 44.549 15.636 6.837 268.158
seq03_02/frame-001600 0.135 0.722 0.302 41.115 25.435 6.387 232.664
seq03_02/frame-001610 0.142 0.712 0.301 42.767 18.032 6.536 260.042
seq03_02/frame-001620 0.142 0.721 0.308 42.633 23.735 6.11 315.703
seq03_02/frame-001630 0.144 0.756 0.303 44.203 15.358 5.677 339.275
seq03_02/frame-001640 0.16 0.752 0.319 50.428 19.774 5.122 354.457
seq03_02/frame-001650 0.107 0.804 0.392 30.93 18.827 3.516 343.82
seq03_02/frame-001660 0.097 0.815 0.435 32.094 21.228 2.699 454.819
seq03_02/frame-001670 0.098 0.822 0.452 32.86 14.528 2.408 488.253
seq03_02/frame-001680 0.123 0.815 0.445 33.983 16.098 2.566 488.369
seq03_02/frame-001690 0.225 0.714 0.424 65.848 12.843 3.538 541.096
seq03_02/frame-001700 0.277 0.692 0.321 79.343 13.914 3.813 495.837
seq03_02/frame-001710 0.304 0.651 0.268 76.594 19.641 4.159 442.116
seq03_02/frame-001720 0.222 0.715 0.256 63.379 12.323 4.816 339.043
seq03_02/frame-001730 0.152 0.781 0.302 47.574 14.266 4.921 331.784
seq03_02/frame-001740 0.127 0.775 0.334 37.683 12.076 4.743 322.411
seq03_02/frame-001750 0.145 0.723 0.318 40.865 13.99 4.852 307.022
seq03_02/frame-001760 0.196 0.684 0.238 53.227 17.806 5.217 189.859
seq03_02/frame-001770 0.31 0.502 0.181 59.716 16.713 4.861 116.175
seq03_02/frame-001780 0.345 0.439 0.155 56.386 16.954 4.673 92.8463
seq03_02/frame-001790 0.345 0.441 0.15 56.059 14.907 4.807 96.6054
seq03_02/frame-001800 0.382 0.386 0.117 58.923 19.858 4.338 124.74
seq03_02/frame-001810 0.371 0.326 0.084 62.54 23.055 3.166 57.5695
seq03_02/frame-001820 0.384 0.286 0.153 59.385 18.167 2.593 120.669
seq03_02/frame-001830 0.346 0.408 0.203 51.248 20.853 1.955 141.801
seq03_02/frame-001840 0.386 0.284 0.157 59.403 17.429 2.614 115.91
seq03_02/frame-001850 0.343 0.448 0.154 58.272 14.796 4.624 100.758
seq03_02/frame-001860 0.127 0.714 0.239 45.324 14.014 4.893 152.022
seq03_02/frame-001870 0.061 0.709 0.323 27.039 14.04 2.716 190.3
seq03_02/frame-001880 0.029 0.879 0.338 21.798 16.403 2.043 192.587
seq03_02/frame-001890 0.02 0.924 0.353 57.103 14.286 2.225 192.107
seq03_02/frame-001900 0.024 0.92 0.353 54.268 16.11 3.476 141.8
seq03_02/frame-001910 0.023 0.924 0.332 46.094 14.339 3.461 153.326
seq03_02/frame-001920 0.053 0.837 0.228 82.924 13.715 2.885 105.268
seq03_02/frame-001930 0.111 0.717 0.219 100.389 14.901 2.476 158.205
seq03_02/frame-001940 0.167 0.583 0.252 140.664 15.113 2.29 112.836
seq03_02/frame-001950 0.201 0.471 0.282 144.118 15.634 1.697 123.331
seq03_02/frame-001960 0.314 0.352 0.431 167.751 16.951 1.599 46.4625
seq03_02/frame-001970 0.425 0.377 0.586 201.038 18.422 1.131 80.4998
seq03_02/frame-001980 0.49 0.413 0.657 225.198 20.057 1.04 119.48
seq03_02/frame-001990 0.478 0.607 0.657 234.553 12.391 1.196 150.909
seq03_02/frame-002000 0.382 0.599 0.538 186.269 13.619 1.255 285.294
seq03_02/frame-002010 0.419 0.587 0.627 220.526 10.982 1.418 155.195
