frame	NSSD	NCCOEFF	SemanticChange	GeometricChange	VoL	Context	PoseNovelity
seq03_02/frame-001301	1.0	0.334	0.115	83.602	11.483	0.325	184.044
seq03_02/frame-001302	1.0	0.336	0.113	82.961	11.419	0.325	194.232
seq03_02/frame-001303	1.0	0.34	0.111	81.671	12.059	0.321	196.307
seq03_02/frame-001304	1.0	0.343	0.109	80.739	13.373	0.323	186.643
seq03_02/frame-001305	1.0	0.344	0.107	79.605	14.055	0.324	179.379
seq03_02/frame-001306	1.0	0.349	0.102	77.672	15.23	0.329	166.258
seq03_02/frame-001307	1.0	0.355	0.099	76.202	14.649	0.332	155.149
seq03_02/frame-001308	1.0	0.361	0.094	74.485	11.736	0.336	144.549
seq03_02/frame-001309	1.0	0.372	0.087	71.518	10.828	0.344	134.08
seq03_02/frame-001310	1.0	0.37	0.084	69.834	11.716	0.353	134.697
seq03_02/frame-001311	1.0	0.364	0.079	67.61	11.872	0.364	137.518
seq03_02/frame-001312	1.0	0.365	0.075	65.867	11.986	0.372	136.837
seq03_02/frame-001313	1.0	0.37	0.071	64.171	12.072	0.378	132.629
seq03_02/frame-001314	1.0	0.384	0.064	61.908	12.798	0.385	124.815
seq03_02/frame-001315	1.0	0.391	0.06	60.351	12.474	0.394	121.668
seq03_02/frame-001316	1.0	0.384	0.058	59.349	11.66	0.405	119.696
seq03_02/frame-001317	1.0	0.371	0.056	57.936	11.614	0.419	122.792
seq03_02/frame-001318	1.0	0.358	0.056	56.912	10.465	0.433	128.692
seq03_02/frame-001319	1.0	0.34	0.057	56.311	11.247	0.445	136.141
seq03_02/frame-001320	1.0	0.327	0.057	55.823	16.189	0.46	135.696
seq03_02/frame-001321	1.0	0.315	0.058	55.646	12.191	0.47	135.292
seq03_02/frame-001322	1.0	0.293	0.063	55.626	11.603	0.487	143.435
seq03_02/frame-001323	1.0	0.285	0.065	55.589	16.79	0.494	143.799
seq03_02/frame-001324	1.0	0.279	0.066	55.538	15.413	0.503	141.989
seq03_02/frame-001325	1.0	0.274	0.071	55.72	16.352	0.519	145.153
seq03_02/frame-001326	1.0	0.272	0.074	55.783	18.351	0.53	146.702
seq03_02/frame-001327	1.0	0.269	0.074	55.572	16.637	0.535	146.478
seq03_02/frame-001328	1.0	0.263	0.073	55.074	14.645	0.54	147.786
seq03_02/frame-001329	1.0	0.258	0.072	54.625	19.673	0.538	147.009
seq03_02/frame-001330	1.0	0.255	0.072	54.355	13.261	0.543	148.395
seq03_02/frame-001331	1.0	0.251	0.072	54.01	16.271	0.553	152.754
seq03_02/frame-001332	1.0	0.247	0.071	53.632	18.341	0.553	154.153
seq03_02/frame-001333	1.0	0.249	0.074	53.721	13.179	0.561	160.018
seq03_02/frame-001334	1.0	0.262	0.079	53.731	11.993	0.567	167.862
seq03_02/frame-001335	1.0	0.267	0.081	53.513	11.866	0.569	164.036
seq03_02/frame-001336	1.0	0.279	0.086	53.569	12.807	0.573	155.661
seq03_02/frame-001337	1.0	0.284	0.09	53.533	13.894	0.577	151.712
seq03_02/frame-001338	1.0	0.283	0.091	53.28	20.354	0.578	154.868
seq03_02/frame-001339	1.0	0.28	0.09	53.423	12.279	0.579	156.263
seq03_02/frame-001340	1.0	0.273	0.087	53.539	12.647	0.58	161.328
seq03_02/frame-001341	1.0	0.265	0.084	53.376	11.949	0.577	169.381
seq03_02/frame-001342	1.0	0.246	0.076	52.833	12.584	0.576	183.67
seq03_02/frame-001343	1.0	0.236	0.07	52.276	12.558	0.572	178.469
seq03_02/frame-001344	1.0	0.233	0.056	51.162	12.115	0.557	172.477
seq03_02/frame-001345	1.0	0.249	0.044	49.514	14.645	0.557	135.286
seq03_02/frame-001346	1.0	0.278	0.04	48.344	11.226	0.547	122.717
seq03_02/frame-001347	1.0	0.296	0.04	47.505	10.589	0.54	124.86
seq03_02/frame-001348	1.0	0.322	0.039	45.866	10.565	0.541	140.969
seq03_02/frame-001349	1.0	0.439	0.037	43.626	11.047	0.552	173.972
seq03_02/frame-001350	1.0	0.571	0.035	40.695	15.244	0.565	204.053
seq03_02/frame-001351	1.0	0.589	0.032	37.993	13.913	0.578	235.323
seq03_02/frame-001352	1.0	0.585	0.029	34.66	9.784	0.594	271.594
seq03_02/frame-001353	1.0	0.588	0.014	28.848	10.585	0.607	300.46
seq03_02/frame-001354	1.0	0.594	0.016	28.356	12.76	0.616	327.442
seq03_02/frame-001355	1.0	0.597	0.018	28.697	13.842	0.62	332.453
seq03_02/frame-001356	1.0	0.599	0.019	28.859	12.505	0.624	333.135
seq03_02/frame-001357	1.0	0.603	0.02	28.879	13.516	0.626	327.576
seq03_02/frame-001358	1.0	0.604	0.018	28.659	12.221	0.626	313.645
seq03_02/frame-001359	1.0	0.605	0.016	28.344	11.338	0.625	299.283
seq03_02/frame-001360	1.0	0.604	0.015	28.026	14.448	0.626	281.756
seq03_02/frame-001361	1.0	0.596	0.017	29.499	12.739	0.625	261.073
seq03_02/frame-001362	1.0	0.581	0.022	32.319	10.387	0.623	239.881
seq03_02/frame-001363	1.0	0.571	0.026	33.411	10.067	0.625	226.101
seq03_02/frame-001364	1.0	0.557	0.029	34.96	10.028	0.624	206.791
seq03_02/frame-001365	1.0	0.533	0.029	36.31	10.016	0.623	183.649
seq03_02/frame-001366	1.0	0.519	0.029	36.541	9.988	0.626	176.532
seq03_02/frame-001367	1.0	0.5	0.029	36.969	10.398	0.629	168.839
seq03_02/frame-001368	1.0	0.464	0.029	37.605	10.906	0.634	157.743
seq03_02/frame-001369	1.0	0.449	0.028	37.69	11.54	0.641	154.549
seq03_02/frame-001370	1.0	0.428	0.028	37.836	10.785	0.646	150.463
seq03_02/frame-001371	1.0	0.371	0.028	38.45	12.944	0.654	137.264
seq03_02/frame-001372	1.0	0.349	0.027	38.552	13.981	0.662	132.146
seq03_02/frame-001373	1.0	0.341	0.027	38.403	14.379	0.673	130.527
seq03_02/frame-001374	1.0	0.321	0.027	38.416	11.231	0.687	123.435
seq03_02/frame-001375	1.0	0.305	0.027	38.675	10.657	0.696	113.799
seq03_02/frame-001376	1.0	0.301	0.027	39.13	10.629	0.709	101.974
seq03_02/frame-001377	1.0	0.305	0.026	39.409	10.851	0.719	96.8412
seq03_02/frame-001378	1.0	0.31	0.026	39.6	11.654	0.731	91.8845
seq03_02/frame-001379	1.0	0.319	0.025	39.95	11.235	0.752	85.407
seq03_02/frame-001380	1.0	0.327	0.025	40.256	13.076	0.768	80.9991
seq03_02/frame-001381	1.0	0.335	0.025	40.244	15.796	0.788	77.3473
seq03_02/frame-001382	1.0	0.347	0.024	39.942	12.581	0.818	74.4063
seq03_02/frame-001383	1.0	0.357	0.024	39.759	12.559	0.839	71.5533
seq03_02/frame-001384	1.0	0.365	0.024	39.425	14.073	0.871	70.6121
seq03_02/frame-001385	1.0	0.366	0.024	38.827	14.111	0.919	73.9772
seq03_02/frame-001386	1.0	0.366	0.024	38.419	15.971	0.957	77.5203
seq03_02/frame-001387	1.0	0.365	0.024	37.757	12.688	1.003	86.1961
seq03_02/frame-001388	1.0	0.362	0.024	37.125	11.512	1.036	99.3292
seq03_02/frame-001389	1.0	0.361	0.024	36.302	12.163	1.072	115.698
seq03_02/frame-001390	0.982	0.365	0.025	35.746	17.684	1.108	123.703
seq03_02/frame-001391	0.964	0.368	0.025	35.568	15.31	1.141	130.374
seq03_02/frame-001392	0.943	0.371	0.027	35.374	14.687	1.174	140.041
seq03_02/frame-001393	0.918	0.377	0.031	35.264	13.068	1.216	152.692
seq03_02/frame-001394	0.896	0.391	0.036	35.207	12.204	1.247	140.378
seq03_02/frame-001395	0.872	0.402	0.042	35.24	12.169	1.264	126.938
seq03_02/frame-001396	0.853	0.408	0.047	35.397	15.899	1.295	119.757
seq03_02/frame-001397	0.843	0.413	0.051	35.742	18.232	1.32	115.76
seq03_02/frame-001398	0.827	0.423	0.057	36.297	17.667	1.338	112.313
seq03_02/frame-001399	0.813	0.431	0.061	36.732	18.855	1.356	111.707
seq03_02/frame-001400	0.805	0.442	0.065	37.503	15.092	1.367	112.08
seq03_02/frame-001401	0.798	0.453	0.07	38.315	15.055	1.375	114.476
seq03_02/frame-001402	0.787	0.455	0.072	38.585	16.228	1.388	117.253
seq03_02/frame-001403	0.782	0.459	0.075	38.935	16.131	1.403	120.137
seq03_02/frame-001404	0.779	0.466	0.078	39.507	15.307	1.426	124.604
seq03_02/frame-001405	0.776	0.469	0.08	39.802	20.801	1.43	127.353
seq03_02/frame-001406	0.772	0.47	0.081	39.95	20.871	1.435	128.886
seq03_02/frame-001407	0.767	0.473	0.083	40.23	19.86	1.451	131.081
seq03_02/frame-001408	0.763	0.474	0.085	40.489	20.682	1.463	131.734
seq03_02/frame-001409	0.757	0.474	0.086	40.79	21.298	1.464	128.661
seq03_02/frame-001410	0.755	0.475	0.087	41.036	14.86	1.478	126.266
seq03_02/frame-001411	0.752	0.476	0.088	41.206	26.161	1.484	124.202
seq03_02/frame-001412	0.748	0.475	0.089	41.392	27.147	1.491	123.697
seq03_02/frame-001413	0.746	0.475	0.09	41.652	24.796	1.494	122.406
seq03_02/frame-001414	0.745	0.476	0.091	42.097	13.359	1.504	119.953
seq03_02/frame-001415	0.745	0.477	0.092	42.564	15.453	1.504	117.924
seq03_02/frame-001416	0.746	0.476	0.092	42.691	29.895	1.503	118.461
seq03_02/frame-001417	0.748	0.475	0.092	42.816	18.546	1.507	119.271
seq03_02/frame-001418	0.752	0.473	0.092	43.029	13.592	1.503	121.385
seq03_02/frame-001419	0.758	0.471	0.092	42.876	17.443	1.495	125.9
seq03_02/frame-001420	0.766	0.466	0.09	42.429	20.777	1.49	129.289
seq03_02/frame-001421	0.772	0.464	0.088	42.272	14.113	1.49	131.779
seq03_02/frame-001422	0.78	0.46	0.083	41.875	13.286	1.507	135.736
seq03_02/frame-001423	0.786	0.452	0.071	40.537	19.371	1.525	128.47
seq03_02/frame-001424	0.786	0.446	0.062	39.576	15.302	1.554	130.244
seq03_02/frame-001425	0.781	0.445	0.052	38.347	19.869	1.582	138.921
seq03_02/frame-001426	0.76	0.443	0.038	36.805	15.008	1.631	161.251
seq03_02/frame-001427	0.748	0.446	0.033	36.642	12.566	1.659	158.432
seq03_02/frame-001428	0.738	0.452	0.03	37.008	14.123	1.687	157.629
seq03_02/frame-001429	0.712	0.464	0.03	37.504	13.559	1.715	156.827
seq03_02/frame-001430	0.678	0.475	0.029	37.169	11.894	1.731	138.435
seq03_02/frame-001431	0.662	0.468	0.042	41.91	14.619	1.77	118.98
seq03_02/frame-001432	0.679	0.432	0.058	52.485	16.905	1.816	112.193
seq03_02/frame-001433	0.684	0.417	0.072	59.713	12.345	1.852	111.498
seq03_02/frame-001434	0.678	0.416	0.081	63.047	12.819	1.885	116.73
seq03_02/frame-001435	0.666	0.421	0.088	64.227	12.794	1.907	121.824
seq03_02/frame-001436	0.667	0.42	0.088	64.551	13.27	1.927	128.6
seq03_02/frame-001437	0.677	0.415	0.081	64.323	12.089	1.951	138.368
seq03_02/frame-001438	0.683	0.411	0.078	64.362	14.803	1.967	145.324
seq03_02/frame-001439	0.681	0.412	0.078	64.558	22.661	1.987	148.015
seq03_02/frame-001440	0.672	0.418	0.078	64.59	23.376	2.012	148.57
seq03_02/frame-001441	0.668	0.423	0.077	64.411	22.443	2.028	149.281
seq03_02/frame-001442	0.659	0.431	0.077	64.45	20.953	2.055	150.571
seq03_02/frame-001443	0.645	0.44	0.081	64.715	13.163	2.081	150.272
seq03_02/frame-001444	0.623	0.454	0.089	65.099	12.61	2.108	148.743
seq03_02/frame-001445	0.6	0.47	0.095	65.157	14.273	2.147	148.107
seq03_02/frame-001446	0.592	0.479	0.094	64.715	12.652	2.169	147.262
seq03_02/frame-001447	0.586	0.487	0.092	64.213	13.002	2.194	147.089
seq03_02/frame-001448	0.576	0.498	0.091	63.614	13.395	2.23	147.396
seq03_02/frame-001449	0.566	0.507	0.091	63.25	12.294	2.257	145.52
seq03_02/frame-001450	0.546	0.519	0.096	62.929	13.531	2.284	140.516
seq03_02/frame-001451	0.516	0.535	0.106	62.668	12.38	2.337	135.269
seq03_02/frame-001452	0.496	0.547	0.113	62.654	13.119	2.37	135.255
seq03_02/frame-001453	0.479	0.557	0.118	62.748	17.539	2.408	137.208
seq03_02/frame-001454	0.452	0.574	0.128	62.816	15.613	2.47	138.598
seq03_02/frame-001455	0.413	0.598	0.142	62.804	11.672	2.525	137.806
seq03_02/frame-001456	0.366	0.628	0.159	62.717	12.131	2.616	137.91
seq03_02/frame-001457	0.342	0.646	0.169	62.565	15.835	2.687	141.994
seq03_02/frame-001458	0.323	0.666	0.179	62.351	13.857	2.747	149.437
seq03_02/frame-001459	0.3	0.689	0.192	61.155	14.638	2.803	159.238
seq03_02/frame-001460	0.28	0.707	0.203	59.471	12.926	2.826	166.349
seq03_02/frame-001461	0.262	0.721	0.214	58.315	13.664	2.846	175.101
seq03_02/frame-001462	0.243	0.732	0.228	57.607	12.943	2.871	188.214
seq03_02/frame-001463	0.231	0.734	0.241	57.283	12.636	2.924	199.615
seq03_02/frame-001464	0.222	0.736	0.255	57.124	12.975	2.976	213.273
seq03_02/frame-001465	0.21	0.74	0.275	56.955	12.915	3.084	234.03
seq03_02/frame-001466	0.201	0.745	0.291	56.633	12.719	3.128	252.207
seq03_02/frame-001467	0.19	0.753	0.316	56.402	12.688	3.108	280.116
seq03_02/frame-001468	0.18	0.756	0.335	55.598	12.116	3.093	300.099
seq03_02/frame-001469	0.171	0.759	0.351	55.02	12.283	3.049	316.148
seq03_02/frame-001470	0.164	0.761	0.365	54.671	13.763	3.02	334.012
seq03_02/frame-001471	0.161	0.762	0.371	54.395	14.935	3.027	345.152
seq03_02/frame-001472	0.159	0.762	0.373	53.722	15.407	3.051	348.988
seq03_02/frame-001473	0.159	0.764	0.369	52.976	13.952	3.07	350.417
seq03_02/frame-001474	0.161	0.767	0.363	52.633	14.206	3.141	350.805
seq03_02/frame-001475	0.161	0.769	0.356	51.97	13.655	3.159	342.649
seq03_02/frame-001476	0.159	0.768	0.351	50.726	13.539	3.176	332.411
seq03_02/frame-001477	0.158	0.769	0.349	49.845	14.352	3.191	329.388
seq03_02/frame-001478	0.159	0.768	0.342	48.801	15.423	3.217	322.522
seq03_02/frame-001479	0.162	0.77	0.334	48.109	13.365	3.274	318.381
seq03_02/frame-001480	0.166	0.77	0.324	47.747	12.781	3.324	312.428
seq03_02/frame-001481	0.174	0.766	0.307	47.167	13.351	3.397	298.484
seq03_02/frame-001482	0.18	0.762	0.294	46.703	13.653	3.434	286.573
seq03_02/frame-001483	0.186	0.756	0.283	46.57	13.239	3.455	274.236
seq03_02/frame-001484	0.195	0.745	0.269	47.082	13.143	3.462	253.863
seq03_02/frame-001485	0.202	0.735	0.261	48.057	14.207	3.475	239.237
seq03_02/frame-001486	0.213	0.723	0.251	49.246	13.962	3.467	225.797
seq03_02/frame-001487	0.228	0.709	0.239	50.77	14.192	3.469	210.248
seq03_02/frame-001488	0.239	0.704	0.23	51.923	13.288	3.459	200.345
seq03_02/frame-001489	0.255	0.694	0.221	54.852	12.996	3.414	188.128
seq03_02/frame-001490	0.269	0.681	0.217	58.478	12.755	3.387	179.686
seq03_02/frame-001491	0.283	0.664	0.213	61.2	13.764	3.349	172.178
seq03_02/frame-001492	0.302	0.642	0.206	63.212	16.486	3.345	163.554
seq03_02/frame-001493	0.317	0.624	0.202	64.368	16.269	3.334	157.067
seq03_02/frame-001494	0.333	0.609	0.198	65.295	15.793	3.337	151.531
seq03_02/frame-001495	0.353	0.591	0.195	66.224	15.394	3.337	144.457
seq03_02/frame-001496	0.367	0.579	0.194	66.986	13.578	3.32	139.07
seq03_02/frame-001497	0.379	0.571	0.192	67.635	13.369	3.324	134.754
seq03_02/frame-001498	0.391	0.565	0.19	68.301	13.345	3.313	130.525
seq03_02/frame-001499	0.399	0.561	0.187	68.703	14.546	3.3	128.801
seq03_02/frame-001500	0.407	0.556	0.185	69.112	14.892	3.308	127.739
seq03_02/frame-001501	0.41	0.552	0.183	69.27	16.282	3.313	127.5
seq03_02/frame-001502	0.412	0.549	0.183	69.42	15.663	3.328	127.884
seq03_02/frame-001503	0.414	0.545	0.184	69.698	14.837	3.321	129.858
seq03_02/frame-001504	0.408	0.542	0.187	69.663	19.93	3.369	132.208
seq03_02/frame-001505	0.396	0.544	0.192	69.292	17.588	3.391	134.779
seq03_02/frame-001506	0.386	0.547	0.196	69.046	20.051	3.395	137.048
seq03_02/frame-001507	0.378	0.551	0.198	68.906	23.462	3.434	138.186
seq03_02/frame-001508	0.369	0.558	0.201	68.876	21.277	3.464	139.11
seq03_02/frame-001509	0.36	0.563	0.203	68.612	22.059	3.495	140.172
seq03_02/frame-001510	0.346	0.572	0.207	68.2	19.306	3.522	141.291
seq03_02/frame-001511	0.335	0.579	0.21	67.724	19.333	3.527	142.051
seq03_02/frame-001512	0.322	0.589	0.214	67.259	17.133	3.559	142.866
seq03_02/frame-001513	0.299	0.606	0.22	66.268	14.23	3.562	144.716
seq03_02/frame-001514	0.278	0.623	0.227	64.971	14.202	3.554	147.286
seq03_02/frame-001515	0.262	0.636	0.233	63.659	14.167	3.575	150.452
seq03_02/frame-001516	0.245	0.652	0.239	61.758	13.88	3.634	154.545
seq03_02/frame-001517	0.232	0.663	0.243	59.35	13.78	3.68	158.301
seq03_02/frame-001518	0.221	0.671	0.247	56.839	13.732	3.706	163.027
seq03_02/frame-001519	0.208	0.68	0.255	54.706	13.646	3.714	170.505
seq03_02/frame-001520	0.198	0.684	0.263	53.969	13.493	3.731	177.712
seq03_02/frame-001521	0.185	0.689	0.277	52.652	12.827	3.733	189.997
seq03_02/frame-001522	0.175	0.694	0.288	51.899	12.995	3.739	201.703
seq03_02/frame-001523	0.166	0.701	0.3	51.072	13.37	3.737	215.895
seq03_02/frame-001524	0.154	0.706	0.318	49.451	13.349	3.719	237.829
seq03_02/frame-001525	0.145	0.709	0.332	48.78	13.395	3.726	256.652
seq03_02/frame-001526	0.138	0.709	0.346	47.87	13.457	3.695	277.536
seq03_02/frame-001527	0.131	0.701	0.364	46.223	13.451	3.673	306.173
seq03_02/frame-001528	0.125	0.697	0.375	44.637	14.17	3.643	326.135
seq03_02/frame-001529	0.111	0.727	0.381	39.255	14.116	3.617	347.303
seq03_02/frame-001530	0.093	0.774	0.386	35.514	14.362	3.543	363.552
seq03_02/frame-001531	0.086	0.793	0.384	33.023	14.409	3.232	360.763
seq03_02/frame-001532	0.081	0.806	0.381	31.939	14.81	3.156	355.266
seq03_02/frame-001533	0.078	0.813	0.379	31.511	15.706	3.18	352.28
seq03_02/frame-001534	0.075	0.817	0.378	31.113	17.12	3.165	351.188
seq03_02/frame-001535	0.073	0.819	0.376	30.878	17.784	3.17	350.633
seq03_02/frame-001536	0.073	0.82	0.374	30.776	17.53	3.21	349.692
seq03_02/frame-001537	0.071	0.824	0.373	30.501	17.37	3.211	349.054
seq03_02/frame-001538	0.067	0.831	0.372	30.019	17.285	3.217	348.441
seq03_02/frame-001539	0.065	0.834	0.37	29.738	16.507	3.227	347.878
seq03_02/frame-001540	0.065	0.835	0.369	29.605	17.898	3.257	347.109
seq03_02/frame-001541	0.065	0.835	0.367	29.546	20.058	3.302	344.515
seq03_02/frame-001542	0.067	0.831	0.365	29.744	19.155	3.335	334.433
seq03_02/frame-001543	0.07	0.823	0.364	30.031	19.081	3.388	324.222
seq03_02/frame-001544	0.074	0.816	0.362	30.494	15.118	3.429	318.731
seq03_02/frame-001545	0.076	0.809	0.361	30.882	15.897	3.46	314.08
seq03_02/frame-001546	0.08	0.802	0.361	31.416	16.209	3.501	308.44
seq03_02/frame-001547	0.082	0.796	0.36	31.871	15.598	3.519	305.999
seq03_02/frame-001548	0.086	0.789	0.359	32.53	15.288	3.555	305.786
seq03_02/frame-001549	0.095	0.772	0.357	34.071	16.129	3.747	309.445
seq03_02/frame-001550	0.105	0.753	0.353	35.744	14.854	4.097	312.226
seq03_02/frame-001551	0.119	0.727	0.346	36.919	15.612	4.24	294.809
seq03_02/frame-001552	0.131	0.708	0.337	39.222	15.452	4.326	279.22
seq03_02/frame-001553	0.137	0.707	0.33	40.695	16.131	4.406	267.275
seq03_02/frame-001554	0.142	0.715	0.319	41.254	14.393	4.559	258.445
seq03_02/frame-001555	0.148	0.722	0.309	41.768	13.919	4.667	257.803
seq03_02/frame-001556	0.154	0.725	0.299	42.562	14.187	4.822	257.86
seq03_02/frame-001557	0.161	0.726	0.29	43.604	15.412	4.969	257.352
seq03_02/frame-001558	0.162	0.728	0.286	43.761	16.078	5.06	259.169
seq03_02/frame-001559	0.159	0.729	0.287	43.103	13.249	5.175	262.602
seq03_02/frame-001560	0.152	0.731	0.292	41.623	12.894	5.26	273.868
seq03_02/frame-001561	0.148	0.731	0.295	40.734	13.51	5.327	261.389
seq03_02/frame-001562	0.145	0.731	0.298	40.198	13.736	5.463	244.776
seq03_02/frame-001563	0.143	0.731	0.297	40.754	12.832	5.699	235.782
seq03_02/frame-001564	0.145	0.729	0.293	42.068	12.813	5.893	238.957
seq03_02/frame-001565	0.148	0.728	0.29	43.54	12.959	6.077	244.126
seq03_02/frame-001566	0.148	0.727	0.29	44.114	13.462	6.175	244.766
seq03_02/frame-001567	0.147	0.727	0.29	44.301	15.343	6.252	243.94
seq03_02/frame-001568	0.148	0.726	0.29	44.958	14.312	6.364	245.958
seq03_02/frame-001569	0.149	0.726	0.288	45.995	13.127	6.457	252.593
seq03_02/frame-001570	0.151	0.727	0.285	46.949	12.987	6.636	261.537
seq03_02/frame-001571	0.153	0.726	0.282	47.722	13.635	6.764	270.067
seq03_02/frame-001572	0.154	0.726	0.281	47.912	14.69	6.814	273.526
seq03_02/frame-001573	0.154	0.725	0.281	48.065	14.963	6.86	276.469
seq03_02/frame-001574	0.153	0.724	0.281	47.984	15.815	6.923	278.085
seq03_02/frame-001575	0.152	0.723	0.282	47.865	14.413	6.984	279.271
seq03_02/frame-001576	0.15	0.722	0.284	47.574	14.531	7.005	281.699
seq03_02/frame-001577	0.149	0.721	0.285	47.438	16.258	7.049	283.562
seq03_02/frame-001578	0.149	0.72	0.285	47.285	16.613	7.038	285.104
seq03_02/frame-001579	0.147	0.719	0.287	46.966	19.066	7.095	285.077
seq03_02/frame-001580	0.146	0.717	0.289	46.623	23.893	7.097	282.637
seq03_02/frame-001581	0.144	0.716	0.291	46.003	19.392	7.083	278.903
seq03_02/frame-001582	0.143	0.712	0.295	45.198	21.141	6.974	273.706
seq03_02/frame-001583	0.141	0.711	0.297	44.525	19.228	6.92	270.477
seq03_02/frame-001584	0.141	0.71	0.298	44.188	22.78	6.909	268.985
seq03_02/frame-001585	0.142	0.709	0.297	44.271	24.692	6.914	270.472
seq03_02/frame-001586	0.143	0.71	0.296	44.473	21.776	6.916	272.239
seq03_02/frame-001587	0.144	0.71	0.295	44.771	15.234	6.919	273.05
seq03_02/frame-001588	0.146	0.711	0.293	44.956	15.514	6.89	272.168
seq03_02/frame-001589	0.146	0.711	0.293	44.881	17.34	6.87	271.209
seq03_02/frame-001590	0.147	0.711	0.293	44.549	15.636	6.837	268.158
seq03_02/frame-001591	0.147	0.711	0.293	44.411	16.538	6.81	266.217
seq03_02/frame-001592	0.147	0.71	0.293	44.329	15.489	6.776	264.09
seq03_02/frame-001593	0.146	0.711	0.295	43.73	13.971	6.69	257.247
seq03_02/frame-001594	0.144	0.712	0.297	42.705	13.916	6.585	250.166
seq03_02/frame-001595	0.14	0.716	0.299	41.708	15.349	6.501	244.601
seq03_02/frame-001596	0.135	0.722	0.302	41.0	17.815	6.455	239.225
seq03_02/frame-001597	0.133	0.724	0.303	40.749	25.337	6.319	235.196
seq03_02/frame-001598	0.133	0.725	0.303	40.784	26.575	6.277	233.984
seq03_02/frame-001599	0.133	0.724	0.303	40.934	19.456	6.33	232.698
seq03_02/frame-001600	0.135	0.722	0.302	41.115	25.435	6.387	232.664
seq03_02/frame-001601	0.136	0.72	0.302	41.359	19.071	6.451	234.283
seq03_02/frame-001602	0.138	0.718	0.301	41.744	17.289	6.482	237.323
seq03_02/frame-001603	0.14	0.715	0.3	42.152	15.707	6.456	241.171
seq03_02/frame-001604	0.143	0.712	0.299	42.698	15.696	6.517	246.828
seq03_02/frame-001605	0.144	0.711	0.299	43.063	18.062	6.598	250.093
seq03_02/frame-001606	0.144	0.711	0.299	43.101	23.204	6.594	251.459
seq03_02/frame-001607	0.143	0.711	0.3	42.864	20.793	6.551	252.214
seq03_02/frame-001608	0.143	0.711	0.3	42.996	20.575	6.56	254.596
seq03_02/frame-001609	0.143	0.711	0.3	42.989	22.007	6.584	257.118
seq03_02/frame-001610	0.142	0.712	0.301	42.767	18.032	6.536	260.042
seq03_02/frame-001611	0.14	0.715	0.303	42.374	19.493	6.528	262.106
seq03_02/frame-001612	0.138	0.717	0.304	42.122	28.25	6.351	265.543
seq03_02/frame-001613	0.139	0.717	0.304	42.135	28.349	6.326	269.035
seq03_02/frame-001614	0.14	0.716	0.304	42.247	26.742	6.301	273.737
seq03_02/frame-001615	0.142	0.715	0.304	42.577	20.308	6.447	281.33
seq03_02/frame-001616	0.142	0.715	0.304	42.626	18.42	6.441	285.808
seq03_02/frame-001617	0.142	0.717	0.305	42.588	22.408	6.307	290.304
seq03_02/frame-001618	0.142	0.718	0.306	42.688	22.81	6.201	298.983
seq03_02/frame-001619	0.142	0.72	0.307	42.569	19.24	6.192	306.227
seq03_02/frame-001620	0.142	0.721	0.308	42.633	23.735	6.11	315.703
seq03_02/frame-001621	0.144	0.72	0.309	43.2	17.636	6.103	320.909
seq03_02/frame-001622	0.145	0.72	0.31	43.685	20.978	6.037	321.493
seq03_02/frame-001623	0.144	0.723	0.312	43.579	23.893	5.941	321.321
seq03_02/frame-001624	0.143	0.726	0.314	43.153	23.126	5.867	320.945
seq03_02/frame-001625	0.142	0.729	0.315	43.103	22.926	5.789	321.218
seq03_02/frame-001626	0.143	0.731	0.315	43.936	13.227	5.821	324.044
seq03_02/frame-001627	0.145	0.736	0.31	44.418	12.334	5.811	329.353
seq03_02/frame-001628	0.147	0.744	0.304	44.644	14.737	5.822	335.435
seq03_02/frame-001629	0.146	0.752	0.302	44.526	20.577	5.762	339.052
seq03_02/frame-001630	0.144	0.756	0.303	44.203	15.358	5.677	339.275
seq03_02/frame-001631	0.144	0.758	0.305	44.246	19.87	5.603	339.628
seq03_02/frame-001632	0.148	0.756	0.305	45.281	12.544	5.579	343.214
seq03_02/frame-001633	0.152	0.754	0.304	46.808	12.775	5.52	347.935
seq03_02/frame-001634	0.157	0.754	0.302	48.374	17.443	5.488	353.239
seq03_02/frame-001635	0.158	0.754	0.303	49.128	16.914	5.452	354.937
seq03_02/frame-001636	0.158	0.756	0.304	49.395	15.448	5.414	354.148
seq03_02/frame-001637	0.158	0.757	0.308	49.495	16.85	5.306	352.091
seq03_02/frame-001638	0.158	0.756	0.311	49.703	21.972	5.244	351.999
seq03_02/frame-001639	0.159	0.754	0.315	50.041	22.871	5.192	353.225
seq03_02/frame-001640	0.16	0.752	0.319	50.428	19.774	5.122	354.457
seq03_02/frame-001641	0.16	0.751	0.324	50.329	14.388	5.032	353.196
seq03_02/frame-001642	0.158	0.749	0.333	49.821	13.18	4.923	348.91
seq03_02/frame-001643	0.155	0.745	0.347	48.469	12.843	4.769	341.026
seq03_02/frame-001644	0.151	0.749	0.355	45.847	16.303	4.672	336.885
seq03_02/frame-001645	0.136	0.775	0.366	40.806	16.242	4.508	335.952
seq03_02/frame-001646	0.126	0.794	0.373	38.143	16.852	4.11	337.587
seq03_02/frame-001647	0.119	0.803	0.377	35.631	18.253	3.908	339.331
seq03_02/frame-001648	0.114	0.805	0.383	33.387	17.554	3.766	340.956
